EventId,Ticker,Date Made Public,Name,Entity,Type,Location,", ",Total Records,Other,Event Discription,Source,Attached Files,,All Terms,CompanyId,Year,ContentText,GID
567,STI,2/22/10,SunTrust Bank,BSF,CARD,Atlanta,Georgia,200,200,"Throughout the summer of 2009, four men put skimming devices on SunTrust Bank ATMs in the Florida counties of Hillsborough and Pinellas. Well over 200 people were affected.",Dataloss DB,NULL,45277,2009,552,2010,"Company:SunTrust Bank<br/>Location:Atlanta,Georgia<br/>Event Time:2010-02-22",124
267,EFX,2/11/10,Equifax,BSF,DISC,Atlanta,Georgia,35,NULL,"An unknown number of current and former employees of credit reporting firm  Equifax received W-2 forms in the mail with their Social Security numbers  visible through a window on the envelope. Some of the tax forms mailed by  Equifax's payroll vendor through the U.S. Postal Service had the Social Security  number in a Control Number field, which was partially or fully viewable through  the return address window. __",Dataloss DB,NULL,0,2009,581,2010,"Company:Equifax<br/>Location:Atlanta,Georgia<br/>Event Time:2010-02-11",50
156,WLP,2/10/10,"WellPoint, Anthem/Blue Cross and Blue Shield",MED,INSD,Chicago,Illinois,40,40,"A former employee accessed health care professionals' Social Security numbers, names, dates of birth, and home addresses.  Between 2007 and 2010, the employee created fictitious identities and created e-mail addresses, opened bank accounts and credit card accounts.UPDATE__(05/10/2010): The__former employee was sentenced to 28 months in prison followed by three years of supervised release. __She was also ordered to pay $2,914.95 in restitution. __She pleaded guilty to one count of mail fraud and once count of aggravated identity theft on February 9. __Around 40 health care professionals such as doctors, psychologists, nurses, and dietitians were victims of fraudulent financial activity.",Dataloss DB,NULL,8900,2005,28,2010,"Company:WellPoint, Anthem/Blue Cross and Blue Shield<br/>Location:Chicago,Illinois<br/>Event Time:2010-02-10",1888
74,AMQ,1/30/10,Ameriquest Mortgage Company,BSF,INSD,Apple Valley,Minnesota,100,100,"A man working for Ameriquest Mortgage Company as a mortgage associate for only six weeks used personal information he lifted from mortgage applications. It was a pretty fruitful month and a half for him -- and a pretty costly one to nearly 100 people and several financial institutions. He also used information taken from mail and even some items taken from gym lockers of a couple of hundred more victims. The man eventually stole more than $150,000 from at least eight banks. The man used stolen personal information to create fraudulent identification documents and checks, which he then used to obtain cash, pay for services and buy items. For example, he used one victim's identification to obtain a credit card through U.S. Bank. With that card, he wound up withdrawing $30,529.63 in cash from ATMs throughout Minnesota. Those withdrawals were charged to the victim.",Dataloss DB,NULL,0,2006,133,2010,"Company:Ameriquest Mortgage Company<br/>Location:Apple Valley,Minnesota<br/>Event Time:2010-01-30",31
585,JPM,1/19/10,CHASE,BSF,DISC,Louisville,Kentucky,0,NULL,"CHASE customer information that was sold to another business was accidentally posted on a website.__ The information included names, addresses and bank account numbers.",Dataloss DB,NULL,440,2006,573,2010,"Company:CHASE<br/>Location:Louisville,Kentucky<br/>Event Time:2010-01-19",131
66,LNC,1/14/10,Lincoln National Corporation (Lincoln Financial),BSF,INSD,Radnor,Pennsylvania,1200000,1200000,"Lincoln National Corp. (LNC) last week disclosed a security vulnerability in its portfolio information system that could have compromised the account data of approximately 1.2 million customers. In a disclosure letter sent to the Attorney General of New Hampshire Jan. 4, attorneys for the financial services firm revealed that a breach of the Lincoln portfolio information system had been reported to the Financial Industry Regulatory Authority (FINRA) by an unidentified source. The unidentified source sent FINRA a username and password to the portfolio management system. ""This username and password had been shared among certain employees of [Lincoln Financial Services] and employees of affiliated companies,"" the letter says. ""The sharing of usernames and passwords is not permitted under the LNC security policy.""UPDATE__(2/17/2011): Lincoln National Corporation was fined $600,000 by the Financial Industry Regulatory Authority for failing to adequately protect customer information. __Failing to require brokers working remotely to install security software on personal computers led to the fine.",Dataloss DB,NULL,1200,2007,115,2010,"Company:Lincoln National Corporation (Lincoln Financial)<br/>Location:Radnor,Pennsylvania<br/>Event Time:2010-01-14",129
213,SCNB,1/12/10,Suffolk County National Bank,BSF,HACK,Long Island,New York,8373,8373,"Hackers have stolen the login credentials for more than 8,300 customers  of small New York bank after breaching its security and accessing a  server that hosted its online banking system. The intrusion at Suffolk  County National Bank happened over a six-day period that started on  November 18. It was discovered on December 24 during an internal  security review. In all, credentials for 8,378 online accounts were  pilfered, a number that represents less than 10 percent of SCNB's total  customer base.",Databreaches.net,NULL,0,2010,101,2010,"Company:Suffolk County National Bank<br/>Location:Long Island,New York<br/>Event Time:2010-01-12",34
72,NFLX,1/1/10,Netflix,BSO,UNKN,Los Gatos,California,0,NULL,"A class action suit was filed against Netflix, Inc., in United States District Court for the Northern District of California. Plaintiffs in the suit are claiming that Netflix has ___perpetrated the largest voluntary privacy breach to date.__ť According to the Complaint, Netflix knowingly and voluntarily disclosed the sensitive and personal information of approximately 480,000 Netflix subscribers when Netflix provided participants in a contest initiated to improve Netflix___s movie recommendation systems with data sets containing over 100 million subscriber movie ratings and preferences. Netflix has claimed that the data sets provided to the contest participants were anonymized and that the subscribers___ movie ratings were accompanied only by ___a numeric identifier unique to the subscriber__ť (as opposed to the subscriber___s name or other personal information). However, the complaint cites the results of several researchers who, in fact, were able to crack Netflix___s anonymization process and identify individual subscribers.",Media,NULL,692,2014,130,2010,"Company:Netflix<br/>Location:Los Gatos,California<br/>Event Time:2010-01-01",704
595,TIME,12/31/09,"Time Inc., Harvard Business Review",MED,INSD,New York,New York,0,NULL,A customer service center employee may have misused customer credit card information.UPDATE (8/09/10): Harvard Business Review customers were affected as well.,Dataloss DB,NULL,77000,2010,585,2009,"Company:Time Inc., Harvard Business Review<br/>Location:New York,New York<br/>Event Time:2009-12-31",1894
26,HNT,11/18/09,Health Net,MED,PORT,Shelton,Connecticut,1500000,1500000,"The personal information for almost half a million Connecticut residents could be at risk after a portable disk drive disappeared from Health Net in May of 2009. Health Net is a regional health plan and the drive included health information, Social Security number and bank account numbers for all 446,000 Connecticut patients, 1.5 million nationally. The information had been compressed, but not encrypted, although a specialized computer program is required to read it. Patients in Arizona, New Jersey and New York were also affected. UPDATE (1/22/2010): Connecticut Attorney General (AG) Richard Blumenthal is suing Health Net of Connecticut for failing to secure private patient medical records and financial information involving 446,000 Connecticut enrollees and promptly notify consumers exposed by the security breach. The AG is seeking a court order blocking Health Net from continued violations of HIPAA by requiring that any protected health information contained on a portable electronic device be encrypted. This case marks the first action by a state attorney general involving violations of HIPAA since the Health Information Technology for Economic and Clinical Health (HITECH) Act, which authorized state attorneys general to enforce HIPAA. UPDATE (7/7/2010): Health Net and the Connecticut AG reached a $250,000 settlement in connection with this incident.UPDATE (10/8/2010): Health Net faces an additional $375,000 fine for failing to safeguard the personal information of its members from misuse by third parties.UPDATE__(1/20/2011): The Vermont Attorney General filed a complaint and proposed settlement with Health Net, Inc. and Health Net of the Northeast, Inc. It would require Health Net to pay $55,000 in state fees, submit to a data-security audit and submit reports about the company's information security programs throughout the next two years.",Media,NULL,0,2013,55,2009,"Company:Health Net<br/>Location:Shelton,Connecticut<br/>Event Time:2009-11-18",1821
97,HBAN,10/27/09,FirstMerit Bank,BSF,PHYS,Streetsboro,Ohio,0,NULL,"Police in three Ohio cities are              investigating the theft of three large storage bins from bank branches              earlier this month. The storage bins were used to store paper waiting              to be shredded. Three branches of the FirstMerit Bank in Streetsboro,              Westlake and Elyria, OH each reported a bin missing beginning on October              7. One of the three bins contained personal documents of bank customers.",Dataloss DB,NULL,9300,2006,191,2009,"Company:FirstMerit Bank<br/>Location:Streetsboro,Ohio<br/>Event Time:2009-10-27",193
33,CPS,10/20/09,ChoicePoint,BSO,DISC,Alpharetta,Georgia,14023,14023,"ChoicePoint has been fined $275,000              by the U.S. Federal Trade Commission for a data breach that exposed              personal information of 13,750 people last year. In April 2008, ChoicePoint              turned off a key electronic security tool that it used to monitor              access to one of its databases and failed to notice the problem for              four months, according to an FTC statement. During that period, unauthorized              searches were conducted for 30 days on a ChoicePoint database that              contained Social Security numbers and other sensitive information.UPDATE (9/22/10): The Federal Trade Commission mailed checks worth $18.17 to 14,023 ChoicePoint customers.__ These checks were meant to cover the money and time customers spent monitoring their credit after ChoicePoint's 2008 breach.__ ChoicePoint had been ordered to implement a comprehensive information security program after a 2006 breach.__ Due to ChoicePoint's failure to do this, they suffered another breach and were fined.",Dataloss DB,NULL,1600,2006,66,2009,"Company:ChoicePoint <br/>Location:Alpharetta,Georgia<br/>Event Time:2009-10-20",813
103,AXP,8/14/09,American Express,BSF,INSD,New York,New York,0,NULL,Some American Express card members'              accounts may have been compromised by an employee's recent theft of              data. The former employee has been arrested and the company is investigating              how the data was obtained. American Express declined to disclose any              more details about the incident. The company has put additional fraud              monitoring and protection controls on the accounts at issue.,Dataloss DB,NULL,0,2007,200,2009,"Company:American Express<br/>Location:New York,New York<br/>Event Time:2009-08-14",189
75,C,8/11/09,Citigroup Inc.,BSF,CARD,New York,New York,0,NULL,Citigroup (NYSE:C) recently              issued replacement cards to consumers and told them that their account              numbers may have been compromised. Citigroup told credit-card customers              in Massachusetts that their account numbers may have been illegally              obtained as a result of a merchant database compromise and could be              at risk for unauthorized use. Bank officials are not certain              if this is a new breach or a previously disclosed one.,HHS via PHIPrivacy.net,NULL,0,2010,135,2009,"Company:Citigroup Inc.<br/>Location:New York,New York<br/>Event Time:2009-08-11",188
88,BAC,8/11/09,Bank of America Corp.,BSF,CARD,Charlotte,North Carolina,0,NULL,"Charlotte-based BofA (NYSE:BAC)              and Citigroup (NYSE:C) each recently issued replacement cards to consumers,              telling them that their account numbers may have been compromised.              Account information from certain Bank of America debit cards may have              been compromised at an undisclosed third-party location. Bank officials              are not certain if this is a new breach or a previously disclosed              one.",Media,NULL,15000000,2015,155,2009,"Company:Bank of America Corp. <br/>Location:Charlotte,North Carolina<br/>Event Time:2009-08-11",187
178,WMB,8/1/09,Williams Cos. Inc.,BSO,PORT,Tulsa,Oklahoma,4400,4400,"A laptop containing personal and              compensation information for more than 4,400 current and former employees              was stolen from a worker's vehicle. The computer had names, birth              dates, Social Security numbers and compensation data for every Williams              employee since Jan. 1, 2007.",Dataloss DB,NULL,1400,2007,527,2009,"Company:Williams Cos. Inc.<br/>Location:Tulsa,Oklahoma<br/>Event Time:2009-08-01",809
254,T,7/8/09,AT&T,BSO,INSD,Chicago,Illinois,2100,2100,"A temporary employee for AT&T              was arrested today on charges she stole personal information on 2,100              co-workers and then pocketed more than $70,000 by taking out short-term              payday loans in the names of 130 of them.",Dataloss DB,NULL,165000,2005,297,2009,"Company:AT&T<br/>Location:Chicago,Illinois<br/>Event Time:2009-07-08",805
91,BR,6/22/09,"Broadridge Financial Solutions, Inc.",BSF,DISC,Jersey City,New Jersey,0,NULL,"Broadridge Financial Solutions, Inc.              provides proxy services for clients, including the processing, distribution              and tabulation of Annual Meeting Proxy materials for registered shareholders              of publicly traded companies. The firm inadvertently disclosed Dynegy              shareholder information including name, address, Social Security number              and other account information to another client. The total number              of share-owners affected was not reported.",Dataloss DB,NULL,0,2008,167,2009,"Company:Broadridge Financial Solutions, Inc.<br/>Location:Jersey City,New Jersey<br/>Event Time:2009-06-22",184
157,BLKB,6/17/09,Blackbaud Inc.,BSO,PORT,Charleston,South Carolina,84000,84000,"A computer that was stolen from              a car in Charleston, SC, last year contained personal financial information              on 84,000 University of North Dakota donors. The missing laptop belonged              to Daniel Island-based software giant Blackbaud Inc., which stressed              that all of the information was password-protected and encrypted. ",Databreaches.net,NULL,0,2010,32,2009,"Company:Blackbaud Inc. <br/>Location:Charleston,South Carolina<br/>Event Time:2009-06-17",804
49,TMUS,6/7/09,T-Mobile USA,BSO,HACK,Bellevue,Washington,0,NULL,"T-Mobile USA is investigating claims            that a hacker has broken into its data bases and stolen customer and            company information. Someone anonymously posted the claims on the security            mailing list Full Disclosure. In that post, the hacker claims to have            gotten access to everything -- their databases, confidential documents,            scripts and programs from their servers, financial documents up to 2009.            They claim they have been in touch with the carrier's competitors            trying to sell the data, but have been unsuccessful. They threatened to sell it to the highest bidder. T-Mobile later confirmed a hacker obtained a document.",Media,NULL,0,2008,87,2009,"Company:T-Mobile USA<br/>Location:Bellevue,Washington<br/>Event Time:2009-06-07",803
54,AV,6/3/09,Aviva,BSF,HACK,Concord,New Hampshire,550,550,"The data breach affected customers            who opened accounts in the U.S. or beneficiaries of accounts opened            in the U.S. The breach, caused by malware on an Aviva computer, happened            between Dec. 30 and Feb. 24. A vendor helping Aviva locate policyholders            and beneficiaries whose mail was undeliverable found 3 Aviva USA            customers' Social Security numbers and other personal information while            searching for them. The company believed 550 customers had their Social Security numbers exposed in this manner. Aviva says it has removed the compromised hardware and taken            steps to prevent future malware attacks.",Databreaches.net,NULL,0,2010,96,2009,"Company:Aviva<br/>Location:Concord,New Hampshire<br/>Event Time:2009-06-03",182
30,AET,5/28/09,Aetna,MED,HACK,Hartford,Connecticut,65000,65000,"Aetna has contacted 65,000 current            and former employees whose Social Security numbers may have been compromised            in a Web site data breach. The breach was a spam campaign showing that            the intruders successfully harvested e-mail addresses from the Web site,            although it's not clear if SSNs were also obtained. The spam purported            to be a response to a job inquiry and requested more personal information.            Aetna sent letters last week notifying the 65,000 people whose SSNs            were on the site of the breach. UPDATE           (6/11/09):           Hartford health insurer Aetna Inc. is being sued. The class-action suit            was filed in a Pennsylvania District Court and demands credit monitoring,            punitive damages, costs and other relief for current, former and potential            employees.",Dataloss DB,NULL,0,2007,63,2009,"Company:Aetna<br/>Location:Hartford,Connecticut<br/>Event Time:2009-05-28",1947
101,FRP,4/20/09,FairPoint Communications Inc.,BSO,PORT,Charlotte,North Carolina,4400,4400,"A worker's failure to abide            by security precautions caused a portable data-storage device containing            employee information to disappear. The device contained information            for all current FairPoint employees and some former employees, or about            4,400 individuals in total. Such data may have included names, home            addresses and phone numbers, Social Security numbers, birth dates and            certain compensation and employment information.",California Attorney General,NULL,405000,2013,198,2009,"Company:FairPoint Communications Inc.<br/>Location:Charlotte ,North Carolina<br/>Event Time:2009-04-20",800
502,FOXA,4/16/09,Fox Entertainment Group,BSO,INSD,Los Angeles,California,0,NULL,"An employee was caught accessing the Social Security numbers, names, compensation information and other personal information of employees.__ The former employee misused the information within the organization; but it is not known if they gave it to outside parties.",Dataloss DB,NULL,100000,2005,480,2009,"Company:Fox Entertainment Group<br/>Location:Los Angeles,California<br/>Event Time:2009-04-16",815
60,SYMC,3/31/09,Symantec,BSO,INSD,Cupertino,California,200,200,"Symantec is warning a small number            of customers that their credit card numbers may have been stolen from            an Indian call center used by the security vendor. Symantec sent out            warning letters , after the BBC reported that it managed to purchase            credit card numbers obtained from Symantec's call center from a Delhi-based            man. The letters were sent to just over 200 customers. Most of those            notified are in the U.S., but the company also notified a handful of            customers in the U.K. and Canada.",Dataloss DB,NULL,33300,2005,107,2009,"Company:Symantec<br/>Location:Cupertino,California<br/>Event Time:2009-03-31",798
79,CMCSA,3/16/09,Comcast,BSO,DISC,Philadelphia,Pennsylvania,0,NULL,"A list of over 8,000 Comcast user            names and passwords were available to the public via Scribd for two months,            before a Wilkes University professor discovered it over the weekend            after doing a search for his identity online. Comcast is saying it looks            like the result of a phishing scam and isn't an inside job, and that            there are so many duplicate entries on the list that it's closer to            4,000 customers who were exposed.",Media,NULL,1200000,2014,140,2009,"Company:Comcast<br/>Location:Philadelphia,Pennsylvania<br/>Event Time:2009-03-16",797
58,S,3/11/09,Sprint,BSO,INSD,Overland Park,Kansas,0,NULL,"Sprint is warning several thousand              customers that a former employee sold or otherwise provided their              account data without permission. It appears this employee may have              provided customer information to a third party in violation of Sprint              policy and state law. They have terminated this employee. The information              that may have been compromised includes name, address, wireless              phone number, Sprint account number, security question answer,              and the name of the authorized point of contact for account.",Media,NULL,54,2007,102,2009,"Company:Sprint<br/>Location:Overland Park,Kansas<br/>Event Time:2009-03-11",795
50,GOOG,3/7/09,Google,BSO,DISC,Mountain View,California,0,NULL,"Google contacted some of its              users to let them know about a situation that affected its Google              Docs users. They believe the problem affected less than 0.05% of all              documents. Google identified and fixed a bug where a small percentage              of users shared some of their documents inadvertently. The bug occurred              when the document owner, or a collaborator with sharing rights, selected              multiple documents and presentations from the documents list and then              changed the sharing permissions. The bug did not affect spreadsheets.",Dataloss DB,NULL,0,2010,88,2009,"Company:Google<br/>Location:Mountain View,California<br/>Event Time:2009-03-07",794
5,CVS,2/18/09,CVS Pharmacies,MED,PHYS,Woonsocket,Rhode Island,0,NULL,"The CVS Pharmacy chain, the largest              in the country with 6,300 outlets, has agreed to a $2.25 million settlement              with the U.S. Dept. of Health and Human Services. Indianapolis TV              station WTHR engaged in an extensive investigation beginning in 2006              of local CVS Pharmacies and their pharmacies in other cities nationwide              including Boston, Chicago, Cleveland, Detroit, Dallas, Louisville,              Miami, New Haven (Conn.), Philadelphia, Phoenix, and CVS headquarters              in Woonsocket, RI. They found that CVS pharmacies were disposing of              documents, such as labels from prescription bottles and old prescriptions,              in unsecured dumpsters. The HHS's Office of Civil Rights charged that              CVS failed to implement adequate policies and procedures to              reasonably and appropriately safeguard protected health information              during the disposal process failed to adequately train employees              on how to dispose of such information properly and did not maintain              and implement a sanctions policy for members of its workforce who              failed to comply with its disposal policies and procedures.              In a coordinated action, CVS Caremark Corporation, the parent company              of the chain, also signed a consent order with the Federal Trade Commission              to settle potential violations of the FTC Act. UPDATE              (7/16/09): A state board has given final approval              to settlements with Indiana's two largest drugstore chains for leaving              patient information in the trash. CVS has paid a $2.25 million fine              to settle a probe by the U.S. Office of Civil Rights. Also CVS will              donate $1,000 to charity as part of the state settlement.",Media,NULL,3400000,2008,15,2009,"Company:CVS Pharmacies<br/>Location:Woonsocket,Rhode Island<br/>Event Time:2009-02-18",1939
41,WYN,2/16/09,Wyndham Hotels & Resorts,BSO,HACK,Parsippany,New Jersey,21000,21000,"In mid-September 2008, the company              discovered that a sophisticated hacker penetrated the computer systems              of one of the hotels. By going through the centralized network connection,              the hacker was then able to access and download information from several,              but not all, of the other WHR properties and create a unique file              containing payment card information of a small percentage of WHR              customers. Potentially exposed through this breach are guest and/or              cardholder names and card numbers, expiration dates and other data              from the card's magnetic stripe.",PHIPrivacy.net,NULL,4328,2010,76,2009,"Company:Wyndham Hotels & Resorts<br/>Location:Parsippany,New Jersey<br/>Event Time:2009-02-16",792
345,SEMG,2/10/09,SemGroup LP,BSO,DISC,Tulsa,Oklahoma,160,160,Online banking bandits pulled thousands            of dollars from the accounts of current and former employees after personal            information was inadvertently left on a bankruptcy court document made            public.,Databreaches.net,NULL,0,2010,279,2009,"Company:SemGroup LP<br/>Location:Tulsa,Oklahoma<br/>Event Time:2009-02-10",791
362,MWW,1/23/09,Monster.com,BSO,HACK,Maynard,Massachusetts,0,NULL,"Their database was illegally            accessed and user IDs, passwords, names, e-mail addresses, birth dates,            gender, ethnicity, and in some cases, users' states of residence were            stolen.",Dataloss DB,NULL,75000,2007,300,2009,"Company:Monster.com<br/>Location:Maynard,Massachusetts<br/>Event Time:2009-01-23",783
4,HPY,1/20/09,Heartland Payment Systems,BSF,HACK,Princeton,New Jersey,130000000,NULL,"After being alerted by Visa and MasterCard of suspicious activity surrounding processed card transactions, the company last week found evidence of malicious software that compromised card data that crossed Heartland's network. This incident may be the result of a global cyberfraud operation. UPDATE (01/26/2009): Heartland Payment Systems has been sued. The lawsuit seeks damages and relief for the inexplicable delay, questionable timing, and inaccuracies concerning the disclosures with regard to the data breach, which is believed to be the largest in U.S. history. UPDATE__(02/12/2009): According to BankInfoSecurity.com, the number of financial institutions that have come forward to say they have been contacted by their credit card companies Visa and MasterCard in relation to the breach has jumped from fewer than 50 to more than 200. UPDATE (06/04/2009): While it's hard to get a handle on just how many consumers were affected by the Heartland Payment Systems (HPY) data breach, the total number of institutions now reporting card compromises is at 656. UPDATE (06/16/2009): Heartland lawsuits to be heard in Texas. The Judicial Panel on Multidistrict Litigation in Louisville, KY issued its decision to consolidate the class action suits. The lawsuits will be heard in the Southern District Court of Texas in Houston. Thirty-one separate lawsuits, on behalf of consumers, investors, banks and credit unions, have been filed against Princeton,N.J.-based Heartland. UPDATE (07/06/2009): Heartland Payment Systems successfully completed the first phase of an end-to-end encryption pilot project designed to enhance its security. UPDATE (08/20/2009): Albert Segvec Gonzalez has been indicted by a federal grand jury in New Jersey - along with two unnamed Russian conspirators - on charges of hacking into Heartland Payment Systems, the New Jersey-based card processing company, as well as Hannaford Brothers, 7-Eleven and two unnamed national retailers, according to the indictment unsealed Monday. Gonzalez, a former Secret Service informant, is already awaiting trial over his involvement in the TJX hack.Total records breached: 100 million transactions per month. It is unclear how many account numbers have been compromised, and how many are represented by multiple transactions. The number of records breached is an estimate, subject to revision. UPDATE (08/20/2009): According to the court document, hackers stole more than 130 million credit and debit card numbers from Heartland and Hannaford combined.UPDATE (05/12/2010): The costs to Heartland Payment Systems Inc. from the massive data breach that it disclosed in January 2009 appear to be steadily adding up. Quarterly financial results released by Heartland last week show that the card payment processor has accrued $139.4 million in breach-related expenses. The figure includes a settlement totaling nearly $60 million with Visa, another of about $3.5 million with American Express and more than $26 million in legal fees. That total also includes $42.8 million that Heartland has set aside to fund proposed settlements with several other litigants over the breach. One example of what the fund is set up for is Heartland's offer to settle several consumer class action lawsuits against it for four million. So far, Heartland has recovered about $30 million from insurance companies.UPDATE (06/02/2010): Heartland Payment Systems has made a third settlement deal, this time with MasterCard, related to a massive data breach two years ago at the card payments processor. As part of the deal, Heartland has agreed to pay as much as US$41.1 million to MasterCard issuers that lost money as a result of the data breach. The deal is contingent on financial institutions representing 80 percent of the affected MasterCard accounts accepting the offer by June 25. MasterCard is recommending that issuers accept the offer.UPDATE (09/01/2010): Heartland Payment Systems has agreed to settle with Discover for five million dollars.__ Discover will use the money to cover costs of fraud incidents and reissuing cards.UPDATE (09/19/2010): Jerome Abaquin Gonzales is expected to surrender to police and serve jail time for participating in a credit card forgery ring which used information from the Heartland breach.__ The information came from the 4.2 million Discover credit card customers who used their cards at Hannaford Brothers.UPDATE (09/22/2010): Thomas Michio Taniguchi was sentenced to prison for his role in the forgery ring in which Jerome Abaquin Gonzales also participated.UPDATE (12/07/2011): Heartland legal representatives were able to successfully argue that most of the claims against Heartland that were filed by nine banks should be dismissed. All but one claim was dismissed.UPDATE__(02/12/2012): The nine banks may have had their claims against Heartland dismissed because Heartland reported that sharing a contractual relationship with the banks defeats their appeal. However, the credit-card-issuing banks are arguing that a New Jersey economic loss rule only bars claims for foreseeable economic losses when the parties are in a contractual relationship and does not bar their negligence claim against Heartland.UPDATE__(07/25/2013): Five more foreign hackers were charged for their role in stealing information from Heartland Payment Systems, NASDAQ, Dow Jones, JetBlue, and J.C. Penney.",Dataloss DB,NULL,1400,2007,13,2009,"Company:Heartland Payment Systems<br/>Location:Princeton,New Jersey<br/>Event Time:2009-01-20",171
306,OXY,1/14/09,Occidental Petroleum Corporation,BSO,INSD,Dallas,Texas,0,NULL,"A former employee emailed himself              (to personal email account) a spreadsheet of employee names, addresses,              empolyee identification numbers, birth dates, starting dates, retirement              dates and Social Security numbers.",Dataloss DB,NULL,0,2007,224,2009,"Company:Occidental Petroleum Corporation<br/>Location:Dallas,Texas<br/>Event Time:2009-01-14",782
475,INOD,1/13/09,"Innodata Isogen, Inc.",BSO,PORT,Hackensack,New Jersey,0,NULL,"Laptop stolen from an employee's              car contained names, addresses, Social Security numbers of current              and former employees.",Dataloss DB,NULL,59000,2009,445,2009,"Company:Innodata Isogen, Inc.<br/>Location:Hackensack,New Jersey<br/>Event Time:2009-01-13",780
479,UAL,1/13/09,Continental Airlines,BSO,PORT,Neward,New Jersey,230,230,"A laptop containing fingerprints,              Social Security numbers, names, addresses, was stolen from a locked              Newark office.",Dataloss DB,NULL,0,2009,449,2009,"Company:Continental Airlines<br/>Location:Neward,New Jersey<br/>Event Time:2009-01-13",781
446,PBG,1/2/09,Pepsi Bottling Group,BSR,PORT,Somers,New York,0,NULL,"A portable data storage device,            which contained personal information, including the names and Social            Security numbers of employees in the US is missing or stolen.",PHIPrivacy.net,NULL,0,2010,406,2009,"Company:Pepsi Bottling Group<br/>Location:Somers,New York<br/>Event Time:2009-01-02",1355
131,HPQ,12/11/08,"Hewlett-Packard, Symantec",BSR,PORT,Houston,Texas,1000,NULL,"Several thousand employee records            were contained on a laptop that was stolen from an HP employee based            in the Houston area. At first HP thought that there was no sensitive            information on the laptop, but after looking into back-up files, the            company realized that it contained names and Social Security numbers            of current and former employees.",Dataloss DB,NULL,21000,2007,381,2008,"Company:Hewlett-Packard, Symantec<br/>Location:Houston,Texas<br/>Event Time:2008-12-11",1351
132,SYMC,12/11/08,"Hewlett-Packard, Symantec",BSR,PORT,Houston,Texas,1000,NULL,"Several thousand employee records            were contained on a laptop that was stolen from an HP employee based            in the Houston area. At first HP thought that there was no sensitive            information on the laptop, but after looking into back-up files, the            company realized that it contained names and Social Security numbers            of current and former employees.",Dataloss DB,NULL,274,2006,387,2008,"Company:Hewlett-Packard, Symantec<br/>Location:Houston,Texas<br/>Event Time:2008-12-11",1351
194,LUX,11/26/08,"Luxottica Group, Things Remembered",BSR,HACK,Mason,Ohio,59419,59419,"A routine check by the information              technology department discovered that a hacker had been inside a computer              mainframe and downloaded the personal information of former workers.              The victims lost names, addresses and Social Security numbers              to the hacker.",Dataloss DB,NULL,100,2009,4,2008,"Company:Luxottica Group, Things Remembered<br/>Location:Mason,Ohio<br/>Event Time:2008-11-26",1350
454,SBUX,11/24/08,Starbucks Corp.,BSR,PORT,Seattle,Washington,97000,97000,"A laptop containing private information              on employees was stolen. The information included names, addresses              and Social Security numbers.__ ",Media,NULL,21,2009,418,2008,"Company:Starbucks Corp.<br/>Location:Seattle,Washington<br/>Event Time:2008-11-24",1349
95,ESRX,11/6/08,Express Scripts,MED,UNKN,St. Louis,Missouri,700000,700000,"Express Scripts has received a              letter demanding money from the company under the threat of exposing              records of millions of patients. The letter, included personal information              on 75 people covered by Express Scripts, including birth dates, Social              Security numbers and prescription information. Express manages prescription              benefits for roughly 50 million people. UPDATE 10/1/09: Express Scripts notified about 700,000 consumers that their records may have been breached.",Dataloss DB,NULL,1220,2007,182,2008,"Company:Express Scripts<br/>Location:St. Louis,Missouri<br/>Event Time:2008-11-06",775
118,PLNT,10/17/08,The Planet,BSO,UNKN,Houston,Texas,25000,25000,"A security breach that may have              affected the customer portal account and server passwords, was discovered.              The Planet identified the methods by which the systems were compromised              and have closed those holes. Only two user accounts were definitely              affected, and no credit card information is believed to have been              compromised.",Dataloss DB,NULL,200,2006,272,2008,"Company:The Planet<br/>Location:Houston,Texas<br/>Event Time:2008-10-17",773
289,FSB,9/10/08,Franklin Savings and Loan,BSF,HACK,Cincinnati,Ohio,25000,25000,"An unauthorized person gained              access to a database on a company web site containing personal information such as names,              addresses, phone numbers, account numbers, account balances and Social              Security numbers.",Dataloss DB,NULL,677,2008,184,2008,"Company: Franklin Savings and Loan<br/>Location:Cincinnati,Ohio<br/>Event Time:2008-09-10",162
120,WASH,8/28/08,The Washington Trust Co.,BSF,HACK,Westerly,Rhode Island,1000,1000,"The Washington Trust Co. has notified              about 1,000 customers that their debit and credit card accounts might              have been compromised in a suspected security breach at an unidentified              MasterCard merchant. The company is investigating a suspected security              breach of a U.S. e-commerce-based merchant's Web server which contained              debit card data.",Dataloss DB,NULL,300000,2007,313,2008,"Company:The Washington Trust Co.<br/>Location:Westerly,Rhode Island<br/>Event Time:2008-08-28",159
94,MCD,8/22/08,Liberty McDonald's Restaurant,BSR,INSD,Liberty,Kentucky,0,NULL,"An employee at a Liberty McDonald's              restaurant, took credit or debit cards from drive-through customers              and used a device she had hidden near the window to swipe the cards              to record their numbers. The information on the device then was downloaded              and used to make new cards either in the names of the persons to which              the original cards belonged or in the names of the perpetrators.",Dataloss DB,NULL,3500,2010,172,2008,"Company:Liberty McDonald's Restaurant<br/>Location:Liberty,Kentucky<br/>Event Time:2008-08-22",1341
